Timestamp,Source IP Address,Destination IP Address,Protocol,Packet Size (Bytes),Connection Duration (sec),Number of Packets,Attack Label
4/27/2023 6:35,204.165.246.253,216.72.42.37,UDP,1207,7.96,16,DDoS
2/24/2020 6:39,77.60.81.127,208.88.162.250,TCP,899,5.41,12,DDoS
6/8/2023 13:34,132.215.247.196,151.246.66.227,TCP,884,25.78,8,DDoS
10/21/2020 19:44,156.93.138.96,179.11.169.144,TCP,1418,26.07,27,DDoS
5/25/2020 6:02,14.116.49.74,133.60.213.146,UDP,126,5.87,1,Intrusion
1/16/2023 12:43,120.196.167.159,98.145.227.99,UDP,596,7.35,14,Intrusion
2/23/2021 19:28,155.126.71.126,23.253.194.59,TCP,1037,22.23,43,DDoS
4/23/2023 0:15,194.161.230.227,35.207.205.196,ICMP,1017,1.48,49,Intrusion
2/15/2021 11:20,119.185.121.242,121.141.208.117,TCP,1105,29.47,34,Intrusion
4/21/2022 20:26,185.48.14.110,195.50.197.237,ICMP,1043,1.93,21,Malware
5/1/2022 14:12,154.77.242.250,123.118.32.57,ICMP,1194,0.95,34,Malware
2/11/2022 0:24,193.162.220.4,72.164.209.110,UDP,668,1.73,13,Malware
1/30/2022 7:49,192.80.3.74,213.237.22.176,ICMP,1087,0.82,34,Intrusion
3/22/2021 17:19,38.146.249.68,148.1.212.9,UDP,1359,5.5,24,DDoS
11/20/2022 23:46,217.182.18.235,167.165.233.19,ICMP,995,1.93,9,Malware
6/7/2022 3:00,184.118.5.155,209.78.36.30,ICMP,1042,0.31,29,Malware
11/10/2021 11:20,214.162.203.47,81.105.50.245,ICMP,1302,1.57,25,DDoS
8/31/2022 4:56,14.52.153.70,219.62.171.182,UDP,1075,6.8,38,Malware
7/14/2022 18:14,135.108.249.147,31.144.43.25,UDP,634,9.54,9,Intrusion
8/4/2021 8:51,176.251.235.195,85.223.7.29,ICMP,834,0.29,9,Malware
2/9/2023 18:56,71.151.14.162,139.164.55.67,TCP,199,12.76,5,Intrusion
12/17/2021 6:38,138.231.250.224,136.235.195.89,UDP,74,2.53,1,Intrusion
11/6/2021 0:54,130.130.47.230,86.28.224.135,TCP,634,15.08,13,Malware
7/3/2020 16:04,15.84.169.78,28.135.184.3,UDP,278,8.76,4,Malware
5/12/2021 1:41,143.241.62.89,122.178.141.143,ICMP,749,1.8,6,Intrusion
3/11/2022 19:12,111.248.208.248,116.109.7.60,TCP,998,29.04,6,Malware
7/26/2021 22:28,81.46.60.196,58.209.97.223,UDP,819,3.61,6,Malware
8/30/2021 9:11,195.56.25.129,98.254.253.116,UDP,1148,2.97,46,DDoS
9/22/2023 1:44,156.131.95.177,50.64.72.35,TCP,1359,11.61,19,Intrusion
12/6/2021 18:52,33.95.149.196,129.146.190.92,TCP,850,11.45,8,DDoS
6/10/2020 2:52,70.110.179.96,125.184.26.97,UDP,893,7.61,5,Malware
9/1/2023 1:39,214.135.27.104,107.93.211.0,ICMP,263,1.31,5,DDoS
2/6/2023 14:24,31.105.134.110,100.128.40.125,TCP,1395,24.34,18,Intrusion
7/2/2023 20:20,88.98.31.7,67.9.26.86,UDP,778,7.52,10,Intrusion
5/16/2020 16:43,98.15.79.119,105.75.209.147,ICMP,755,0.81,6,Intrusion
5/7/2021 17:14,44.136.143.220,16.54.166.7,UDP,331,1.32,5,Intrusion
3/12/2023 16:43,75.49.41.163,19.101.14.86,ICMP,1104,1.02,38,Intrusion
2/1/2021 8:15,6.128.17.169,204.173.39.39,ICMP,519,0.1,13,Malware
7/25/2022 16:58,200.27.68.36,53.106.201.86,TCP,404,12.1,5,Malware
2/5/2022 18:55,140.30.251.88,192.77.113.147,ICMP,1125,1.83,31,Malware
7/11/2020 2:23,164.81.57.17,162.131.140.85,UDP,891,6.84,13,DDoS
9/9/2023 9:17,70.104.127.187,154.19.161.97,TCP,522,17.12,14,Intrusion
6/8/2022 12:22,191.42.243.39,160.207.223.207,ICMP,470,1.39,3,Malware
8/30/2023 5:02,63.57.85.136,148.184.154.154,ICMP,235,1.61,1,Intrusion
12/27/2021 5:59,27.201.186.254,155.53.195.91,UDP,612,7.03,8,DDoS
10/20/2020 21:07,136.43.86.109,128.200.102.91,ICMP,1162,1.13,25,Malware
6/30/2022 18:36,96.197.30.133,132.51.216.19,TCP,956,23.29,7,Malware
11/15/2021 8:14,120.187.241.181,130.84.204.225,UDP,833,4.37,10,Malware
3/3/2020 3:57,23.201.185.84,46.46.139.175,UDP,1246,7.95,25,DDoS
2/1/2020 0:05,84.75.86.246,27.74.21.197,UDP,1420,2.34,29,Malware
3/27/2022 21:32,128.170.223.189,114.219.226.112,TCP,226,21.41,2,DDoS
4/6/2020 6:20,8.59.58.191,215.255.32.107,UDP,910,3.66,10,Malware
2/28/2022 10:39,201.143.74.110,223.165.163.206,UDP,298,2.77,4,Intrusion
10/30/2020 3:48,183.26.58.91,219.24.45.233,UDP,435,2.1,2,Malware
4/3/2023 23:01,204.108.142.20,181.65.59.92,UDP,541,8.21,9,Intrusion
4/1/2023 4:48,126.69.131.225,56.193.55.173,UDP,901,8,12,DDoS
8/14/2023 18:56,76.22.100.87,33.43.147.204,TCP,331,23.07,2,Intrusion
9/1/2020 9:53,77.202.91.103,107.241.246.29,UDP,509,8.94,10,DDoS
4/18/2020 18:11,129.148.215.124,68.146.153.179,ICMP,1089,1.94,20,DDoS
7/20/2022 19:34,34.140.199.18,141.34.211.254,TCP,1128,12.86,41,DDoS
6/27/2023 13:38,130.203.201.9,205.77.94.244,TCP,857,22.47,11,DDoS
10/1/2021 17:17,100.61.226.75,89.8.203.238,ICMP,463,1.56,5,Malware
7/13/2020 5:37,181.175.42.149,67.32.186.168,TCP,835,19.36,14,Malware
6/16/2020 18:40,111.82.201.193,184.124.232.10,ICMP,1415,1.26,24,Malware
3/13/2022 19:14,176.161.241.187,22.137.24.179,ICMP,1402,0.16,20,DDoS
10/27/2020 9:46,111.13.185.174,94.5.30.243,UDP,313,6.29,1,Intrusion
6/15/2020 11:49,109.137.25.211,81.17.126.179,UDP,854,1.71,10,Intrusion
8/1/2022 4:39,171.105.52.169,167.203.241.85,ICMP,928,1.24,15,DDoS
10/23/2022 18:21,25.243.212.4,67.80.95.177,UDP,871,7.66,12,DDoS
10/14/2022 0:32,5.134.80.217,161.129.123.67,ICMP,1411,1.4,44,Intrusion
8/29/2020 17:36,84.89.251.50,122.96.216.250,UDP,1064,4.42,45,Malware
6/12/2023 23:39,192.16.83.18,27.157.140.55,UDP,152,1.85,5,Malware
12/26/2020 4:16,6.170.75.38,34.26.130.227,UDP,540,7.98,8,DDoS
3/4/2023 6:12,195.4.96.171,28.227.57.231,UDP,1368,8.12,30,Intrusion
11/28/2021 8:42,26.159.50.130,70.89.63.117,TCP,1036,10.02,34,DDoS
7/8/2022 5:03,103.25.217.86,77.149.179.162,ICMP,753,0.22,5,DDoS
9/5/2020 22:03,169.237.64.216,70.156.160.135,UDP,541,9.62,14,DDoS
1/28/2020 21:35,210.152.53.157,105.147.1.140,TCP,1461,29.2,32,Intrusion
2/11/2022 3:43,81.168.9.173,157.173.143.204,UDP,1480,2.43,19,Malware
1/27/2023 2:49,140.205.79.75,56.21.148.19,ICMP,990,0.48,14,DDoS
1/24/2020 4:47,176.31.190.13,16.83.192.34,ICMP,231,0.87,1,Intrusion
10/29/2022 9:14,20.107.222.190,65.188.144.179,ICMP,1388,0.42,26,Intrusion
9/6/2021 20:26,186.21.109.194,189.172.151.10,ICMP,243,1.26,1,DDoS
9/15/2022 3:29,201.248.128.252,94.67.109.55,UDP,120,6.57,4,Intrusion
4/26/2023 21:53,27.44.59.183,146.175.181.0,ICMP,1185,0.24,28,Malware
6/17/2020 8:12,199.97.247.98,41.40.156.115,ICMP,1053,1.25,43,Intrusion
5/1/2021 14:41,173.136.105.86,207.113.52.234,TCP,434,10.77,1,Malware
11/22/2022 10:20,108.164.61.74,104.57.223.17,UDP,1417,7.77,15,Intrusion
9/27/2022 12:13,208.1.157.134,216.127.170.164,UDP,440,3.77,2,DDoS
1/31/2022 11:52,128.69.39.224,38.101.189.211,UDP,607,7.84,10,DDoS
1/21/2021 15:11,149.58.208.91,180.90.54.11,ICMP,609,1.98,9,Intrusion
6/25/2023 8:40,94.93.174.93,25.20.46.18,UDP,1058,4.88,21,Malware
5/20/2020 21:31,144.107.83.205,201.167.191.35,TCP,446,6.41,5,DDoS
4/30/2020 10:18,20.252.172.131,170.118.92.246,ICMP,365,0.49,2,Intrusion
8/26/2023 22:05,81.61.62.239,67.81.169.237,ICMP,864,0.63,10,DDoS
3/14/2022 11:21,114.184.133.93,136.99.177.148,ICMP,602,1.7,11,DDoS
5/17/2023 2:06,189.24.47.180,82.159.12.149,ICMP,748,1.33,9,DDoS
11/7/2021 10:58,80.255.219.16,17.164.31.35,UDP,572,4.69,10,DDoS
2/9/2022 14:42,43.245.223.174,130.223.151.224,UDP,78,8.22,1,Malware
1/23/2020 12:30,82.231.126.32,12.194.104.170,TCP,313,12.57,3,Malware
2/3/2020 0:49,111.234.54.178,1.21.96.26,ICMP,818,0.45,8,DDoS
6/18/2022 23:22,118.153.88.143,45.187.213.118,UDP,170,1.32,4,Intrusion
3/21/2023 21:23,211.15.226.200,57.232.42.183,ICMP,1469,1.26,32,Intrusion
10/19/2020 17:10,65.100.14.233,79.94.74.55,TCP,1162,14.91,37,DDoS
3/3/2022 14:17,43.108.227.42,61.246.115.93,TCP,313,18.6,3,Intrusion
8/22/2023 15:08,208.164.147.112,36.11.203.255,UDP,338,4.77,2,Malware
10/2/2020 8:45,104.55.36.192,33.249.145.169,TCP,702,22.71,12,Intrusion
11/5/2022 23:35,22.17.252.234,76.46.24.7,TCP,908,19.63,13,Intrusion
10/11/2021 23:40,189.228.103.13,11.216.107.194,TCP,958,14.4,13,DDoS
12/19/2022 0:54,47.79.205.32,72.68.187.197,ICMP,1236,1.28,41,Malware
11/6/2022 20:33,157.242.212.206,149.150.117.242,TCP,182,25.76,2,DDoS
1/25/2020 14:40,179.207.248.75,47.140.137.74,ICMP,1213,1.29,41,Malware
1/23/2021 6:13,41.206.150.30,134.94.78.122,ICMP,469,0.37,2,DDoS
9/28/2022 23:25,206.39.157.99,61.21.176.196,UDP,1285,6.98,23,Intrusion
2/6/2020 19:02,152.197.241.220,121.56.220.122,ICMP,1432,1.99,36,Malware
5/28/2022 18:37,119.76.54.69,62.171.115.211,UDP,504,9.5,11,DDoS
4/16/2020 1:12,122.207.172.225,15.58.59.173,ICMP,423,0.21,5,DDoS
8/25/2020 0:40,223.170.227.81,117.82.28.61,TCP,499,20.6,5,Intrusion
2/24/2023 16:32,216.68.114.228,116.7.226.20,TCP,1064,22.23,19,Intrusion
1/10/2021 14:06,183.50.147.151,178.15.112.103,TCP,612,20.33,11,DDoS
6/27/2022 18:51,115.226.225.28,48.30.238.81,ICMP,1482,0.6,35,Malware
9/18/2021 6:55,169.221.8.128,20.162.189.62,UDP,179,5.78,1,Intrusion
9/13/2023 5:08,223.30.100.93,21.146.3.71,UDP,430,3.28,4,DDoS
2/4/2020 2:48,65.60.198.175,69.233.101.179,UDP,1155,6.64,37,Malware
9/1/2021 13:15,123.194.100.155,179.71.1.101,ICMP,592,0.56,10,Malware
4/5/2020 1:15,12.126.47.204,22.231.221.236,TCP,723,17.07,5,Intrusion
5/22/2023 21:46,13.142.144.193,219.114.219.47,UDP,1081,1.27,32,DDoS
8/17/2021 1:12,208.76.200.205,113.96.179.219,UDP,426,4.01,3,Intrusion
3/6/2022 9:55,9.53.146.88,29.27.150.42,ICMP,503,1.8,5,Intrusion
4/9/2020 17:35,141.73.49.183,175.18.150.94,TCP,805,6.87,14,Malware
5/30/2022 7:53,181.247.131.14,57.210.179.176,TCP,1199,13.59,43,DDoS
1/22/2021 2:06,72.167.51.26,60.77.15.165,ICMP,602,0.92,14,Malware
7/21/2022 14:34,164.38.173.138,91.132.125.53,UDP,466,8.73,3,Intrusion
1/28/2020 1:13,163.6.216.122,74.9.16.110,ICMP,822,1.39,9,Malware
10/22/2020 8:00,140.150.12.168,58.154.27.243,UDP,526,3.46,11,Malware
9/8/2022 9:38,88.240.114.98,184.251.191.211,UDP,896,2.43,15,Malware
6/27/2023 11:07,111.118.184.132,49.232.175.124,UDP,1476,1.92,28,Malware
7/3/2023 22:59,190.10.139.187,124.60.6.148,TCP,1443,16.02,40,Malware
4/16/2020 16:06,36.40.74.229,123.252.153.205,TCP,612,15.24,7,Intrusion
10/17/2022 19:13,171.206.162.128,28.83.78.191,UDP,619,9.14,10,Intrusion
6/30/2023 9:37,47.137.106.187,103.195.25.48,UDP,474,9.69,5,DDoS
1/18/2022 7:02,33.111.67.177,101.38.128.117,TCP,439,26.06,5,DDoS
11/4/2021 3:26,55.131.244.231,173.133.20.3,UDP,312,4.39,1,DDoS
7/20/2022 6:02,40.181.68.194,128.103.12.155,ICMP,897,1.14,10,Malware
10/3/2021 12:02,112.247.58.8,177.218.81.83,ICMP,918,1.84,10,Intrusion
5/12/2021 20:06,107.47.108.134,56.58.255.76,UDP,243,1.4,1,Intrusion
10/9/2021 0:37,202.220.95.251,215.208.226.121,UDP,1333,6.83,22,DDoS
1/1/2023 4:50,194.17.19.240,82.153.247.104,TCP,212,24.98,4,Intrusion
10/9/2023 11:01,45.232.126.138,217.74.16.255,UDP,1060,4.76,35,DDoS
1/28/2023 22:20,122.196.3.50,134.167.181.140,TCP,1176,28.25,19,Intrusion
8/8/2022 8:34,210.223.208.3,23.3.10.56,ICMP,1209,0.43,41,Malware
9/26/2021 7:50,13.139.115.206,70.125.221.173,ICMP,175,1.57,1,DDoS
2/2/2021 7:36,2.211.113.147,151.229.0.37,UDP,312,1.7,3,Malware
7/6/2022 3:13,195.152.87.74,80.33.246.252,ICMP,1079,0.71,15,DDoS
12/22/2022 21:19,173.130.131.27,110.62.37.229,TCP,740,21.93,13,Malware
11/20/2021 10:29,137.246.140.238,160.195.183.144,ICMP,103,1.28,4,Intrusion
5/29/2023 9:57,165.84.50.12,103.77.5.177,TCP,652,18.47,6,Malware
2/7/2023 8:56,56.97.19.237,199.91.55.96,TCP,723,7.71,5,Intrusion
6/11/2020 3:30,193.164.128.72,31.255.86.226,ICMP,323,1.11,2,DDoS
8/13/2020 7:35,108.29.235.21,73.36.12.237,TCP,1248,13.79,46,DDoS
2/17/2020 23:13,49.192.176.53,98.62.85.11,UDP,453,4.55,5,Intrusion
8/31/2023 11:13,54.34.144.29,15.11.224.11,TCP,98,23.3,3,DDoS
6/27/2020 3:58,212.128.43.249,109.138.250.85,ICMP,182,1.39,4,Intrusion
6/23/2023 3:00,212.144.126.191,43.82.201.87,UDP,548,3.03,11,Intrusion
11/26/2022 1:10,109.135.104.130,42.65.91.173,UDP,221,5.25,1,DDoS
5/10/2023 3:13,48.143.115.30,122.49.106.27,TCP,538,20.06,10,Intrusion
6/24/2020 1:01,2.98.213.66,137.71.211.170,UDP,1462,3,31,Intrusion
2/26/2021 18:40,35.163.16.111,156.52.125.185,UDP,949,6.63,7,Intrusion
1/18/2021 7:18,19.183.152.238,11.166.119.207,ICMP,1042,0.55,50,Malware
9/27/2022 12:54,160.198.247.239,197.200.125.23,ICMP,896,1.77,12,Intrusion
1/14/2020 20:57,87.157.238.38,114.81.244.113,TCP,351,28.51,1,Intrusion
7/16/2022 15:30,123.177.127.76,123.248.112.84,TCP,1419,29.39,19,Intrusion
2/17/2020 18:59,37.172.121.150,167.33.12.120,TCP,720,18.86,11,Intrusion
9/24/2021 2:49,156.252.13.75,107.188.154.32,ICMP,885,1.29,6,Malware
8/31/2020 21:37,159.223.30.30,69.248.164.58,ICMP,66,0.15,1,Intrusion
6/27/2023 3:01,143.7.138.148,203.82.100.117,TCP,1080,13.31,33,Intrusion
7/22/2022 19:11,119.231.17.76,45.255.83.87,ICMP,1073,0.79,44,DDoS
6/10/2020 9:59,188.132.18.76,163.107.100.29,ICMP,444,1.81,2,Malware
8/27/2023 21:28,75.217.109.53,173.123.222.187,UDP,368,3.56,3,Malware
12/9/2020 15:10,47.88.118.123,143.95.74.164,ICMP,1497,0.55,17,Intrusion
2/4/2023 21:41,126.174.190.38,111.249.187.175,UDP,1290,6.51,41,Intrusion
2/14/2021 10:18,192.171.80.28,180.33.184.74,TCP,482,21.85,1,Intrusion
1/7/2023 17:55,158.6.30.216,206.35.229.62,ICMP,302,1.51,2,Intrusion
1/14/2020 16:46,51.155.14.29,179.150.161.195,TCP,534,10.86,8,DDoS
9/29/2021 14:53,178.79.245.118,156.223.4.249,TCP,238,28.7,4,DDoS
7/3/2022 17:50,97.215.19.187,114.120.141.172,ICMP,770,1.61,13,Malware
10/2/2023 12:21,101.169.200.159,164.174.242.142,UDP,1213,2.3,17,Intrusion
3/21/2021 8:07,11.137.3.218,205.109.67.218,TCP,1331,12.1,32,DDoS
4/30/2023 23:30,2.149.153.5,50.200.45.27,ICMP,766,0.32,14,Intrusion
9/13/2022 5:26,89.52.136.12,55.189.30.71,UDP,953,5.2,8,DDoS
9/11/2023 9:22,192.252.159.195,140.171.165.115,TCP,210,10.87,4,Malware
1/6/2020 6:42,120.96.177.232,81.234.10.191,TCP,1481,6.38,36,Malware
6/28/2023 8:59,124.216.124.199,144.135.57.106,ICMP,565,1.63,5,DDoS
7/3/2020 8:48,35.217.181.97,134.207.171.77,TCP,815,25.35,9,DDoS
8/19/2020 18:46,98.158.130.108,162.253.209.13,UDP,196,9.36,1,Malware
5/22/2021 20:43,186.83.250.81,82.68.121.140,ICMP,1388,1.46,47,DDoS
6/1/2022 10:47,66.81.208.228,162.38.234.105,UDP,662,6.34,8,Intrusion
4/25/2022 1:07,129.117.57.205,112.114.145.232,ICMP,1356,0.96,37,DDoS
6/26/2023 16:58,223.62.132.176,37.135.183.194,TCP,138,9.98,2,DDoS
7/8/2023 5:14,30.69.54.23,139.20.146.213,TCP,1493,27.2,35,Malware
11/26/2020 8:24,131.63.29.192,95.109.193.95,TCP,907,12.3,14,Malware
3/31/2023 5:27,2.67.181.49,135.243.45.35,UDP,842,9.85,15,Intrusion
3/22/2020 17:32,179.101.88.91,216.251.117.223,UDP,873,1.31,14,Malware
4/28/2022 21:13,142.183.125.16,104.44.156.83,ICMP,1261,0.9,37,Intrusion
2/24/2023 2:34,179.190.118.197,41.146.78.177,UDP,1078,5.45,21,DDoS
10/10/2020 18:51,38.113.50.86,197.227.186.82,UDP,455,5.52,2,DDoS
10/4/2021 3:53,134.244.221.112,168.250.130.79,TCP,1447,26.45,21,DDoS
3/21/2022 10:53,141.12.0.22,164.58.110.167,ICMP,1158,1.05,29,Intrusion
3/6/2020 10:43,145.151.58.159,159.85.250.199,ICMP,751,0.39,6,DDoS
2/14/2020 22:40,105.54.231.250,13.14.242.89,ICMP,442,1.35,2,Intrusion
1/5/2021 15:42,34.154.22.36,114.88.0.101,TCP,326,14.78,1,Intrusion
3/9/2020 20:26,78.74.84.212,221.81.0.212,UDP,1011,4.02,46,DDoS
1/10/2020 18:37,22.223.64.178,111.105.17.13,ICMP,309,0.78,2,Malware
6/12/2021 14:02,187.218.72.50,58.151.17.120,UDP,739,5.2,7,DDoS
8/9/2022 15:35,4.154.227.10,125.202.86.99,UDP,157,4.35,4,Malware
7/20/2021 12:00,134.193.64.160,204.134.29.118,TCP,1083,16.56,43,Intrusion
1/18/2020 10:22,221.207.84.120,108.249.210.25,TCP,550,16.24,8,Malware
10/15/2020 19:23,75.213.225.250,155.19.163.110,ICMP,882,0.19,5,Malware
5/10/2023 0:34,175.227.226.148,34.153.9.156,ICMP,864,1.08,9,DDoS
4/17/2023 2:55,154.136.99.220,202.101.213.190,UDP,534,6.99,8,Malware
9/18/2021 16:02,42.91.84.177,16.10.74.166,ICMP,528,0.3,6,DDoS
9/4/2020 13:09,109.156.47.245,48.220.42.120,TCP,1232,7.79,49,DDoS
6/10/2021 20:00,167.241.213.30,130.214.106.130,UDP,414,1.68,3,Intrusion
2/9/2022 10:32,154.124.142.151,17.95.147.222,ICMP,1409,0.89,44,DDoS
4/25/2023 10:02,83.98.105.80,112.213.86.155,TCP,1438,13.06,25,Intrusion
6/2/2022 13:52,43.161.32.56,149.225.149.220,UDP,1067,1.36,44,Malware
10/21/2022 17:34,218.92.147.56,156.95.31.178,UDP,529,3.83,11,Intrusion
5/30/2022 16:01,90.35.209.250,34.245.220.151,ICMP,1288,1.68,23,Malware
2/19/2021 4:16,150.44.168.105,208.19.218.221,ICMP,1318,1.94,37,DDoS
7/14/2022 13:31,159.236.120.71,108.133.203.188,ICMP,312,0.98,5,Intrusion
9/20/2022 15:53,214.63.170.86,111.217.61.85,ICMP,1051,1.11,19,Malware
12/14/2020 8:43,128.103.204.203,169.13.214.8,ICMP,125,0.38,2,DDoS
8/3/2021 14:25,177.227.16.239,194.222.94.0,ICMP,964,1.35,12,Intrusion
9/22/2020 14:35,180.134.240.122,27.73.229.248,ICMP,522,1.92,10,Malware
11/2/2022 13:18,66.155.243.132,158.36.51.133,UDP,1203,3.82,44,DDoS
8/1/2020 2:06,193.84.205.169,176.119.57.183,ICMP,815,0.38,13,DDoS
9/22/2020 0:37,47.86.96.100,174.182.82.109,UDP,1386,7.96,48,Intrusion
7/14/2022 8:58,50.64.43.11,210.19.212.118,ICMP,1280,0.35,15,DDoS
5/23/2022 2:31,70.209.207.44,14.26.35.161,ICMP,770,1.67,13,Intrusion
11/30/2021 4:20,47.132.165.203,96.115.36.198,UDP,1495,7.11,32,Intrusion
10/30/2022 3:36,26.83.154.250,167.228.212.193,TCP,436,28.95,2,Malware
4/27/2020 20:27,122.167.103.222,22.54.63.132,UDP,1262,2.12,26,DDoS
7/24/2023 23:21,79.65.154.236,117.94.72.225,UDP,1452,1.9,18,DDoS
9/19/2021 11:02,171.68.199.218,172.180.181.240,TCP,943,8.22,11,Intrusion
4/21/2020 15:53,29.176.1.120,178.238.91.17,ICMP,653,1.43,9,Intrusion
3/17/2020 23:11,61.173.84.150,147.55.57.167,TCP,1495,26.95,15,Intrusion
11/10/2022 13:25,39.220.91.41,59.194.161.245,TCP,705,7.1,8,Intrusion
8/10/2022 12:44,41.110.175.215,61.106.99.97,ICMP,295,1.49,2,DDoS
2/22/2023 2:35,129.7.219.68,56.188.226.79,UDP,1214,1.04,33,DDoS
5/19/2023 19:28,200.163.251.226,147.152.55.66,UDP,600,3.12,12,Intrusion
4/9/2022 5:21,117.108.225.180,48.110.153.113,TCP,810,18.61,14,DDoS
8/16/2023 16:18,192.93.250.212,182.48.79.212,ICMP,1060,0.48,24,Intrusion
7/27/2022 13:54,134.59.25.58,58.187.237.144,UDP,668,1.14,12,DDoS
6/5/2021 10:34,57.243.29.248,164.217.188.151,UDP,201,6.52,4,Malware
5/24/2023 20:02,157.107.85.175,88.51.103.219,TCP,68,11.63,3,DDoS
11/6/2022 15:16,140.240.94.200,87.219.18.61,UDP,1096,9.58,38,Intrusion
5/6/2022 8:40,45.108.117.121,159.56.244.93,ICMP,1037,1.85,45,Intrusion
4/10/2020 4:59,77.66.13.143,68.159.175.191,ICMP,139,1.18,3,Malware
4/3/2021 18:37,150.248.102.152,8.76.200.55,ICMP,244,0.22,4,Malware
9/26/2020 22:34,51.58.124.162,101.246.55.227,UDP,218,2.54,5,DDoS
10/26/2021 21:39,209.59.169.233,18.37.196.65,UDP,936,9.59,8,Malware
12/22/2020 20:19,133.183.154.204,76.54.89.171,UDP,1310,6.43,33,DDoS
5/3/2023 12:55,146.232.201.198,120.65.89.72,UDP,707,8.03,13,Intrusion
10/22/2021 6:42,119.51.69.86,120.57.3.195,TCP,1063,18.18,50,Intrusion
12/16/2022 7:37,114.217.11.151,199.197.243.135,ICMP,758,0.95,14,Malware
4/27/2021 5:43,197.213.216.129,76.166.91.249,UDP,535,8.5,9,Malware
3/2/2022 15:01,40.27.127.32,8.34.48.51,ICMP,1158,0.66,16,Malware
5/23/2022 16:33,34.204.21.38,129.167.234.19,ICMP,1007,0.15,15,Malware
1/31/2021 13:26,168.110.188.187,92.132.98.33,ICMP,1226,0.48,44,DDoS
1/24/2023 6:23,23.161.14.163,197.49.253.189,ICMP,1024,0.35,28,Intrusion
12/17/2022 17:18,67.111.22.185,87.255.180.152,ICMP,1453,1.85,19,Malware
6/13/2020 11:56,215.56.9.152,214.137.32.66,TCP,1122,12.94,50,DDoS
6/13/2020 7:19,180.181.245.253,151.80.227.11,TCP,888,10.66,14,DDoS
8/20/2023 14:38,139.34.70.65,57.221.53.248,ICMP,1286,1.08,48,Intrusion
1/26/2022 1:41,220.188.55.235,120.140.171.239,ICMP,450,1.56,4,DDoS
4/12/2023 4:02,161.29.32.27,165.207.126.215,UDP,551,7.01,7,DDoS
9/5/2022 2:42,165.18.189.138,139.43.142.222,ICMP,1079,1.15,16,Malware
6/15/2023 5:04,7.71.132.145,198.65.29.87,UDP,381,6.06,5,Intrusion
5/12/2021 10:04,181.78.123.158,198.230.220.105,UDP,1224,8.01,29,Intrusion
6/23/2023 15:01,197.106.129.95,28.29.24.137,ICMP,343,1.63,4,Malware
1/21/2023 5:42,78.16.71.227,125.92.176.31,UDP,1285,7.95,40,Intrusion
10/19/2021 11:37,42.160.156.165,177.89.220.10,UDP,1234,3.04,28,Malware
4/2/2021 0:34,108.174.106.97,50.200.255.42,TCP,1086,16.12,20,Malware
10/14/2021 9:47,33.144.251.73,125.239.20.127,TCP,967,9.77,13,Intrusion
1/3/2022 1:22,190.106.9.125,18.164.173.135,TCP,663,15.72,15,Malware
7/29/2023 23:53,155.154.135.240,112.160.191.77,TCP,760,20.66,5,DDoS
7/27/2021 8:25,128.11.188.160,199.199.78.218,TCP,673,24.25,8,DDoS
10/14/2020 3:51,141.166.125.108,133.102.28.172,UDP,74,1.75,2,Malware
1/13/2022 2:27,22.229.213.6,134.168.53.37,TCP,363,8.32,5,Intrusion
12/12/2020 15:40,170.81.205.119,15.180.15.36,ICMP,919,1.03,9,DDoS
2/2/2023 2:24,200.34.124.85,171.17.205.70,ICMP,65,0.85,2,Malware
8/26/2021 11:35,208.246.85.182,6.99.236.3,UDP,672,5.91,12,DDoS
4/30/2023 16:35,13.88.51.32,123.188.184.148,UDP,629,5.33,8,Malware
9/9/2023 11:44,154.33.47.157,90.146.232.222,TCP,834,23.9,12,Intrusion
8/30/2020 22:55,93.75.68.154,112.226.114.232,ICMP,1372,0.47,48,DDoS
6/14/2022 6:36,211.206.163.140,77.83.211.153,ICMP,587,1.51,15,DDoS
9/12/2022 14:47,147.169.216.81,101.14.47.216,TCP,1390,8.41,38,DDoS
11/25/2020 12:53,83.38.169.43,4.68.9.77,ICMP,321,1.38,5,DDoS
6/9/2021 0:18,13.171.2.184,10.64.82.174,TCP,1083,25.47,24,DDoS
7/19/2020 23:04,216.108.23.249,131.9.36.235,TCP,1354,7.26,31,Malware
1/11/2020 11:17,50.61.108.169,150.211.2.15,ICMP,1316,1.39,18,Malware
11/2/2021 16:53,36.171.144.155,212.45.100.165,TCP,738,16.64,7,Malware
7/8/2023 15:29,187.1.57.94,183.236.222.88,UDP,720,3.53,6,DDoS
1/29/2020 18:45,19.245.6.125,38.16.61.177,TCP,1095,26.55,19,Malware
5/16/2021 23:24,205.52.191.228,131.73.106.206,TCP,423,28.29,2,DDoS
2/8/2022 15:46,105.230.97.56,160.248.132.41,ICMP,1225,1.08,15,Intrusion
12/11/2021 1:24,37.203.4.41,109.4.29.59,ICMP,816,1.94,9,Malware
11/29/2021 16:30,201.18.118.246,212.154.133.52,TCP,1401,26.79,36,Intrusion
6/1/2023 22:25,138.35.217.178,85.204.199.65,TCP,768,27.58,14,Malware
11/20/2021 2:05,206.107.86.170,162.59.200.224,TCP,1343,18.03,17,Malware
12/2/2020 0:35,111.168.196.64,104.95.101.97,ICMP,199,1.97,3,Malware
